Order_ID,Order_Date,Customer_ID,Customer_Age,Gender,Region,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-1757,13-04-2023,CUST-309,33,Male,East,Office Supplies,Binders,2,39.7,0.2,63.52,7.93
ORD-1758,09-05-2024,CUST-156,33,Female,West,Technology,Accessories,8,452.96,0.2,2898.94,161.82
ORD-1759,07-05-2023,CUST-349,53,Male,Central,Office Supplies,Paper,4,253.21,0,1012.84,85.38
ORD-1760,17-09-2024,CUST-257,54,Male,West,Office Supplies,Binders,3,298.32,0,894.96,112.65
ORD-1761,17-06-2024,CUST-339,64,Female,West,Furniture,Bookcases,7,135.2,0,946.4,103.61
ORD-1762,25-12-2022,CUST-472,33,Male,South,Office Supplies,Paper,6,60.74,0.3,255.11,-4.44
ORD-1763,23-10-2022,CUST-244,22,Male,East,Technology,Machines,6,77.99,0.1,421.15,65.1
ORD-1764,31-01-2024,CUST-124,18,Male,South,Furniture,Bookcases,6,131.32,0.2,630.34,91.95
ORD-1765,27-06-2023,CUST-536,50,Male,West,Office Supplies,Storage,9,308.52,0.2,2221.34,439.5
ORD-1766,18-09-2023,CUST-157,38,Female,South,Technology,Copiers,8,145.83,0,1166.64,234.31
ORD-1767,02-11-2022,CUST-240,41,Female,Central,Office Supplies,Storage,6,316.07,0,1896.42,27.15
ORD-1768,19-05-2022,CUST-431,36,Male,West,Technology,Phones,6,409.42,0.1,2210.87,104.02
ORD-1769,14-03-2024,CUST-60,42,Male,West,Technology,Accessories,2,77.99,0,155.98,-10.56
ORD-1770,27-08-2022,CUST-433,25,Female,East,Technology,Phones,1,287.3,0,287.3,-10.57
ORD-1771,25-02-2022,CUST-257,46,Male,East,Technology,Phones,1,173.8,0.3,121.66,17.8
ORD-1772,18-02-2022,CUST-561,37,Female,East,Furniture,Tables,3,246.3,0,738.9,138.71
ORD-1773,10-03-2023,CUST-170,27,Male,West,Furniture,Sofas,3,358.38,0.1,967.63,78.45
ORD-1774,19-05-2022,CUST-204,28,Female,South,Office Supplies,Art,7,7.67,0.15,45.64,15.41
ORD-1775,23-06-2023,CUST-32,43,Female,Central,Office Supplies,Binders,6,111.21,0.15,567.17,-8.44
ORD-1776,25-08-2022,CUST-292,45,Female,South,Office Supplies,Storage,3,261.65,0,784.95,4.18
ORD-1777,18-01-2023,CUST-555,65,Female,East,Technology,Machines,1,258.73,0,258.73,27.1
ORD-1778,24-03-2024,CUST-375,42,Male,East,Technology,Machines,1,11.69,0,11.69,4.01
ORD-1779,30-10-2023,CUST-597,33,Female,West,Technology,Copiers,1,329.11,0,329.11,-4.1
ORD-1780,04-04-2023,CUST-275,27,Female,Central,Office Supplies,Binders,2,261.99,0,523.98,47.23
ORD-1781,20-07-2023,CUST-543,29,Female,Central,Office Supplies,Storage,8,390.08,0.2,2496.51,401.68
ORD-1782,05-02-2024,CUST-123,18,Male,South,Furniture,Sofas,7,326.68,0,2286.76,605.11
ORD-1783,20-04-2024,CUST-235,43,Female,East,Furniture,Bookcases,2,314.86,0,629.72,69.94
ORD-1784,05-04-2024,CUST-533,20,Male,Central,Furniture,Sofas,8,91.98,0.1,662.26,60.19
ORD-1785,26-12-2024,CUST-506,35,Male,South,Office Supplies,Storage,1,47.53,0.15,40.4,-0.47
ORD-1786,10-12-2024,CUST-291,54,Female,East,Office Supplies,Art,5,187.02,0,935.1,36.78
ORD-1787,24-04-2023,CUST-189,54,Male,South,Furniture,Tables,1,448.89,0,448.89,1.07
ORD-1788,23-01-2023,CUST-277,45,Male,South,Technology,Accessories,1,71.43,0.1,64.29,3.4
ORD-1789,01-08-2022,CUST-451,61,Male,Central,Technology,Machines,9,232.03,0.15,1775.03,219.67
ORD-1790,29-02-2024,CUST-423,53,Male,Central,Office Supplies,Binders,1,457.34,0,457.34,31.12
ORD-1791,21-11-2022,CUST-564,35,Male,East,Office Supplies,Binders,6,157.69,0,946.14,153.42
ORD-1792,12-08-2023,CUST-248,,Male,East,Office Supplies,Paper,3,52.07,0,156.21,35.38
ORD-1793,27-07-2023,CUST-312,34,Female,South,Technology,Machines,7,59.13,0,413.91,21.35
ORD-1794,22-08-2024,CUST-39,41,Female,East,Office Supplies,Binders,1,110.36,0.15,93.81,13.54
ORD-1795,16-10-2022,CUST-87,27,Male,West,Office Supplies,Paper,8,419.28,0.3,2347.97,-210.95
ORD-1796,01-12-2024,CUST-387,74,Female,West,Office Supplies,Storage,1,394.55,0,394.55,26.13
ORD-1797,12-02-2023,CUST-203,43,Male,East,Technology,Accessories,9,322.04,0,2898.36,-179.43
ORD-1798,26-03-2022,CUST-20,48,Male,West,Office Supplies,Art,7,101.89,0.2,570.58,156.25
ORD-1799,22-11-2022,CUST-307,35,Male,Central,Technology,Accessories,1,390.87,0,390.87,106.84
ORD-1800,10-01-2024,CUST-472,21,Female,West,Office Supplies,Art,8,267.69,0,2141.52,436.96
ORD-1801,06-08-2023,CUST-569,42,Female,South,Furniture,Chairs,1,149.87,0,149.87,8.08
ORD-1802,08-11-2024,CUST-436,59,Female,Central,Technology,Accessories,4,273.44,0,1093.76,257.95
ORD-1803,23-10-2023,CUST-8,47,Male,East,Technology,Machines,6,5.64,0,33.84,4.76
ORD-1804,22-11-2024,CUST-25,41,Female,Central,Furniture,Chairs,1,224.95,0.3,157.46,-12.36
ORD-1805,11-11-2023,CUST-231,41,Female,East,Technology,Machines,3,92.46,0.1,249.64,76.59
ORD-1806,10-05-2023,CUST-588,33,Male,South,Furniture,Sofas,6,403.84,0.1,2180.74,72.23
ORD-1807,11-12-2022,CUST-214,39,Male,East,Technology,Copiers,8,339.81,0,2718.48,620.58
ORD-1808,28-01-2023,CUST-197,40,Female,Central,Office Supplies,Art,9,206.02,0,1854.18,295.92
ORD-1809,25-09-2024,CUST-553,33,Male,East,Office Supplies,Storage,2,313.54,0,627.08,-55.97
ORD-1810,13-11-2022,CUST-123,50,Female,West,Office Supplies,Art,6,346.13,0.1,1869.1,-18.56
ORD-1811,18-12-2024,CUST-254,19,Male,East,Furniture,Chairs,1,377.89,0.15,321.21,64.63
ORD-1812,10-03-2022,CUST-333,49,Male,Central,Furniture,Sofas,1,161.72,0.15,137.46,-11.8
ORD-1813,16-02-2022,CUST-157,46,Male,East,Technology,Phones,8,266.27,0.1,1917.14,306.83
ORD-1814,09-09-2024,CUST-331,29,Male,West,Office Supplies,Binders,8,469.09,0.1,3377.45,596.82
ORD-1815,01-05-2023,CUST-292,39,Male,Central,Furniture,Sofas,8,419.73,0,3357.84,995.59
ORD-1816,17-01-2024,CUST-599,33,Female,Central,Office Supplies,Binders,3,423.17,0.2,1015.61,19.39
ORD-1817,05-12-2022,CUST-503,43,Male,East,Office Supplies,Art,6,382.21,0.1,2063.93,574.5
ORD-1818,16-09-2023,CUST-257,33,Female,Central,Furniture,Tables,5,76.57,0.15,325.42,-11.73
ORD-1819,15-09-2024,CUST-107,41,Male,Central,Furniture,Tables,2,74.16,0,148.32,13.51
ORD-1820,16-06-2024,CUST-56,25,Female,East,Technology,Accessories,6,284.11,0.1,1534.19,348.48
ORD-1821,28-06-2022,CUST-420,43,Female,West,Technology,Copiers,2,301.72,0,603.44,141.05
ORD-1822,21-04-2023,CUST-188,45,Female,East,Furniture,Chairs,6,127.37,0.15,649.59,11.64
ORD-1823,13-06-2023,CUST-438,25,Male,Central,Technology,Machines,2,144.86,0,289.72,-15.55
ORD-1824,07-03-2024,CUST-578,40,Male,West,Technology,Phones,5,170.44,0,852.2,45.57
ORD-1825,08-10-2022,CUST-533,40,Male,East,Office Supplies,Art,8,150.35,0,1202.8,341.11
ORD-1826,20-03-2023,CUST-144,34,Female,East,Office Supplies,Storage,1,217.3,0.15,184.7,41.97
ORD-1827,16-01-2024,CUST-377,32,Female,Central,Technology,Phones,5,57.96,0.15,246.33,70.09
ORD-1828,13-08-2022,CUST-583,18,Male,West,Office Supplies,Storage,9,118.81,0.1,962.36,13.54
ORD-1829,17-03-2022,CUST-596,50,Female,South,Technology,Phones,3,96.19,0.1,259.71,19.89
ORD-1830,17-05-2023,CUST-525,18,Male,West,Office Supplies,Art,6,266.47,0.15,1359,-9.02
ORD-1831,18-12-2023,CUST-298,30,Male,West,Furniture,Tables,3,433.88,0,1301.64,404.49
ORD-1832,19-12-2024,CUST-503,60,Male,Central,Office Supplies,Storage,8,258.59,0,2068.72,324.68
ORD-1833,16-01-2024,CUST-146,28,Female,West,Furniture,Sofas,8,315.49,0,2523.92,852.87
ORD-1834,15-05-2022,CUST-370,41,Female,East,Technology,Phones,2,420.41,0,840.82,271.65
ORD-1835,24-10-2024,CUST-92,51,Male,South,Office Supplies,Paper,9,27.16,0,244.44,25.85
ORD-1836,19-07-2024,CUST-502,57,Female,East,Office Supplies,Binders,2,161.72,0.1,291.1,-9.4
ORD-1837,16-01-2023,CUST-307,40,Female,East,Office Supplies,Storage,6,247.77,0,1486.62,443.34
ORD-1838,29-11-2022,CUST-38,37,Male,South,Technology,Machines,1,496.09,0,496.09,128.11
ORD-1839,09-10-2023,CUST-349,18,Male,Central,Technology,Machines,1,306.47,0.15,260.5,26.32
ORD-1840,31-01-2023,CUST-471,32,Female,South,Office Supplies,Binders,6,44.4,0.3,186.48,3.23
ORD-1841,20-06-2024,CUST-464,45,Female,Central,Office Supplies,Art,1,65.34,0.1,58.81,9.61
ORD-1842,23-09-2022,CUST-311,44,Female,West,Furniture,Sofas,6,451.12,0,2706.72,193.89
ORD-1843,07-11-2023,CUST-255,28,Male,West,Office Supplies,Paper,3,36.32,0.1,98.06,-7.28
ORD-1844,18-04-2024,CUST-115,47,Male,Central,Technology,Machines,7,295.3,0,2067.1,706.65
ORD-1845,26-10-2022,CUST-463,41,Female,East,Office Supplies,Storage,7,81.11,0.3,397.44,95.73
ORD-1846,09-08-2022,CUST-438,48,Male,East,Technology,Phones,3,345.71,0,1037.13,101.02
ORD-1847,07-07-2023,CUST-336,47,Female,West,Office Supplies,Storage,6,457.08,0.1,2468.23,375.01
ORD-1848,13-05-2023,CUST-514,32,Female,East,Office Supplies,Storage,4,369.04,0,1476.16,81.79
ORD-1849,04-10-2023,CUST-128,38,Female,West,Office Supplies,Storage,9,338.06,0.2,2434.03,193.43
ORD-1850,20-06-2024,CUST-308,44,Male,East,Technology,Accessories,6,230.88,0.2,1108.22,137.46
ORD-1851,18-05-2024,CUST-466,45,Female,South,Technology,Accessories,4,117.68,0.1,423.65,111.31
ORD-1852,18-04-2023,CUST-192,41,Male,East,Office Supplies,Binders,5,53.99,0,269.95,76.88
ORD-1853,23-05-2023,CUST-502,39,Female,South,Technology,Accessories,1,54.87,0.15,46.64,-4.01
ORD-1854,21-11-2024,CUST-516,50,Female,South,Furniture,Chairs,1,182.39,0,182.39,34.52
ORD-1855,10-11-2024,CUST-340,35,Female,East,Technology,Machines,5,80.8,0,404,2.88
ORD-1856,17-07-2024,CUST-93,56,Male,West,Office Supplies,Paper,2,344.51,0.2,551.22,6.88
ORD-1857,13-06-2023,CUST-95,61,Male,East,Technology,Machines,9,370.71,0.2,2669.11,271.11
ORD-1858,27-12-2024,CUST-74,40,Male,Central,Technology,Copiers,6,432.02,0.1,2332.91,381.75
ORD-1859,16-08-2024,CUST-455,45,Male,South,Furniture,Tables,1,127.54,0.2,102.03,24.83
ORD-1860,14-10-2024,CUST-167,28,Male,West,Technology,Phones,4,372.44,0.15,1266.3,158.07
ORD-1861,13-02-2023,CUST-414,60,Female,East,Office Supplies,Storage,2,494.72,0.15,841.02,288.66
ORD-1862,07-06-2024,CUST-133,39,Female,West,Furniture,Tables,4,120.64,0.15,410.18,71.31
ORD-1863,22-09-2022,CUST-266,43,Male,Central,Office Supplies,Binders,6,205.05,0.2,984.24,85.6
ORD-1864,19-06-2024,CUST-560,42,Male,South,Office Supplies,Binders,6,155.34,0.3,652.43,28.98
ORD-1865,23-11-2023,CUST-181,20,Female,Central,Furniture,Bookcases,3,357.44,0,1072.32,86.89
ORD-1866,30-05-2024,CUST-580,38,Male,Central,Office Supplies,Binders,9,469.18,0,4222.62,-385.2
ORD-1867,26-12-2022,CUST-563,41,Female,East,Office Supplies,Paper,3,152.73,0.1,412.37,12.23
ORD-1868,06-09-2022,CUST-10,22,Male,West,Furniture,Sofas,3,115.79,0,347.37,120.17
ORD-1869,23-01-2024,CUST-480,41,Female,South,Furniture,Tables,6,161.76,0.15,824.98,25.01
ORD-1870,18-01-2022,CUST-80,29,Female,Central,Furniture,Bookcases,5,191.74,0.15,814.9,12.05
ORD-1871,01-11-2024,CUST-298,34,Male,South,Furniture,Sofas,1,186.66,0,186.66,39.18
ORD-1872,30-06-2023,CUST-390,44,Male,West,Technology,Phones,7,128.36,0,898.52,-21.82
ORD-1873,29-05-2022,CUST-59,40,Female,East,Furniture,Sofas,7,399.49,0.1,2516.79,-141.91
ORD-1874,23-01-2023,CUST-293,39,Female,Central,Technology,Accessories,6,80.57,0.15,410.91,84.16
ORD-1875,13-03-2024,CUST-420,35,Female,South,Office Supplies,Storage,4,396.47,0.2,1268.7,281.99
ORD-1876,26-03-2024,CUST-176,39,Male,West,Office Supplies,Paper,8,94.43,0,755.44,35.84
ORD-1877,23-03-2023,CUST-334,22,Female,West,Furniture,Bookcases,7,304.38,0.1,1917.59,512.09
ORD-1878,15-12-2023,CUST-265,43,Female,East,Office Supplies,Binders,9,326.37,0,2937.33,-249.25
ORD-1879,08-10-2023,CUST-255,27,Female,East,Furniture,Bookcases,2,399.44,0,798.88,244.85
ORD-1880,07-11-2023,CUST-137,58,Female,West,Office Supplies,Art,8,98.73,0.15,671.36,187.07
ORD-1881,25-10-2024,CUST-343,55,Male,Central,Office Supplies,Paper,1,104.56,0,104.56,5.44
ORD-1882,15-10-2023,CUST-94,33,Male,West,Office Supplies,Paper,2,473.16,0.3,662.42,47.45
ORD-1883,26-10-2023,CUST-398,27,Female,East,Furniture,Chairs,5,432.79,0.1,1947.56,457.61
ORD-1884,02-12-2023,CUST-464,46,Female,East,Furniture,Tables,4,470.78,0.1,1694.81,183.34
ORD-1885,21-02-2023,CUST-116,46,Female,South,Office Supplies,Binders,6,21.25,0.1,114.75,21.91
ORD-1886,19-02-2024,CUST-421,35,Female,West,Technology,Copiers,6,177.27,0.2,850.9,95.06
ORD-1887,14-12-2022,CUST-221,52,Male,East,Office Supplies,Paper,6,484.09,0.2,2323.63,236.95
ORD-1888,20-12-2023,CUST-530,44,Female,Central,Office Supplies,Paper,2,292.46,0,584.92,-13.55
ORD-1889,06-01-2023,CUST-192,22,Female,South,Office Supplies,Art,7,427.01,0,2989.07,362.22
ORD-1890,28-06-2022,CUST-304,18,Male,South,Office Supplies,Art,7,384.52,0.3,1884.15,444.31
ORD-1891,14-03-2023,CUST-391,52,Female,West,Technology,Phones,7,293.75,0.1,1850.62,193.42
ORD-1892,07-05-2023,CUST-252,48,Female,South,Office Supplies,Paper,6,264.03,0,1584.18,552.42
ORD-1893,25-07-2024,CUST-454,49,Female,Central,Office Supplies,Storage,3,192.25,0.1,519.08,95.34
ORD-1894,11-11-2023,CUST-228,18,Male,Central,Furniture,Sofas,3,350.5,0,1051.5,307.23
ORD-1895,26-07-2022,CUST-142,38,Female,West,Furniture,Bookcases,5,31.26,0.1,140.67,2.4
ORD-1896,25-03-2023,CUST-419,,Female,Central,Technology,Accessories,2,338.39,0,676.78,143.93
ORD-1897,28-10-2024,CUST-245,38,Female,Central,Technology,Copiers,7,344.37,0.15,2049,286.26
ORD-1898,04-06-2022,CUST-278,24,Female,Central,Office Supplies,Storage,3,12.56,0,37.68,1.01
ORD-1899,25-09-2024,CUST-347,37,Female,East,Office Supplies,Binders,6,247.55,0,1485.3,131.87
ORD-1900,13-12-2023,CUST-382,41,Male,East,Technology,Machines,5,13.93,0.3,48.76,-2.98
ORD-1901,05-11-2023,CUST-307,40,Male,South,Furniture,Sofas,4,216.14,0,864.56,-77.79
ORD-1902,27-08-2024,CUST-341,49,Male,East,Office Supplies,Paper,6,80.92,0.15,412.69,-41.19
ORD-1903,09-08-2024,CUST-99,42,Male,East,Technology,Machines,7,345.58,0,2419.06,32.64
ORD-1904,06-04-2023,CUST-516,39,Female,East,Office Supplies,Binders,3,247.12,0.15,630.16,124.53
ORD-1905,14-11-2024,CUST-554,28,Male,East,Office Supplies,Binders,7,51.98,0,363.86,30.19
ORD-1906,02-02-2023,CUST-232,37,Female,Central,Office Supplies,Binders,4,478.16,0.15,1625.74,321.51
ORD-1907,02-09-2024,CUST-363,42,Female,Central,Office Supplies,Paper,4,402.27,0.2,1287.26,-61.81
ORD-1908,28-09-2022,CUST-43,43,Female,South,Office Supplies,Binders,4,387.16,0.2,1238.91,-28.82
ORD-1909,16-07-2022,CUST-255,48,Female,West,Office Supplies,Paper,5,226.84,0,1134.2,87.25
ORD-1910,30-08-2022,CUST-131,28,Female,Central,Office Supplies,Storage,5,137.67,0,688.35,135.4
ORD-1911,15-07-2023,CUST-259,31,Male,Central,Technology,Copiers,1,237.81,0.2,190.25,46.28
ORD-1912,06-09-2023,CUST-415,25,Male,West,Technology,Machines,4,302.69,0.15,1029.15,-98.9
ORD-1913,24-11-2022,CUST-47,19,Male,West,Technology,Accessories,9,206.97,0.15,1583.32,19.7
ORD-1914,03-10-2023,CUST-546,54,Female,South,Office Supplies,Binders,2,57.52,0,115.04,37.7
ORD-1915,07-04-2024,CUST-128,40,Male,East,Technology,Phones,7,218.09,0.1,1373.97,11.04
ORD-1916,11-09-2023,CUST-132,24,Female,East,Technology,Machines,3,473.78,0.1,1279.21,382.74
ORD-1917,08-04-2022,CUST-395,,Female,East,Office Supplies,Binders,8,222.86,0,1782.88,398.24
ORD-1918,03-12-2024,CUST-35,34,Male,West,Technology,Accessories,2,188.87,0.1,339.97,48.18
ORD-1919,06-07-2022,CUST-87,35,Female,East,Technology,Machines,5,251.5,0.1,1131.75,171.44
ORD-1920,26-01-2022,CUST-147,71,Male,South,Office Supplies,Paper,4,275.22,0,1100.88,-25.69
ORD-1921,29-11-2022,CUST-101,39,Female,Central,Furniture,Sofas,1,171.78,0.1,154.6,6.5
ORD-1922,23-10-2022,CUST-332,45,Female,South,Office Supplies,Binders,1,135.58,0,135.58,18.1
ORD-1923,21-08-2022,CUST-335,41,Male,East,Office Supplies,Art,6,164.87,0,989.22,17.99
ORD-1924,30-12-2022,CUST-165,41,Male,South,Office Supplies,Storage,2,333.74,0.1,600.73,180.28
ORD-1925,28-04-2024,CUST-524,54,Female,South,Technology,Copiers,8,378.06,0,3024.48,226.35
ORD-1926,14-10-2024,CUST-43,38,Female,East,Office Supplies,Binders,8,404.17,0.1,2910.02,988.94
ORD-1927,15-09-2023,CUST-505,18,Male,South,Furniture,Chairs,3,212.29,0.1,573.18,-43.41
ORD-1928,21-11-2022,CUST-54,47,Female,Central,Furniture,Bookcases,3,466.12,0.15,1188.61,281.18
ORD-1929,24-09-2023,CUST-159,32,Female,South,Technology,Copiers,9,211.73,0.15,1619.73,-79.2
ORD-1930,24-10-2023,CUST-566,33,Male,Central,Technology,Accessories,5,397.02,0,1985.1,157.52
ORD-1931,26-10-2024,CUST-447,31,Female,South,Furniture,Sofas,5,172.89,0,864.45,21.92
ORD-1932,26-04-2022,CUST-186,61,Male,Central,Furniture,Sofas,5,331.13,0.1,1490.08,167.32
ORD-1933,09-06-2022,CUST-468,39,Female,West,Technology,Phones,6,315.64,0,1893.84,86.3
ORD-1934,27-02-2022,CUST-14,59,Female,West,Office Supplies,Binders,3,248.87,0,746.61,-25.3
ORD-1935,23-11-2024,CUST-420,43,Male,East,Technology,Copiers,7,203.97,0.2,1142.23,63.76
ORD-1936,20-06-2023,CUST-198,37,Female,East,Office Supplies,Art,6,154.24,0.3,647.81,140.14
ORD-1937,14-06-2024,CUST-103,27,Male,East,Technology,Phones,3,208.3,0.15,531.17,69.15
ORD-1938,08-01-2023,CUST-402,34,Male,West,Office Supplies,Binders,8,460.5,0,3684,582.35
ORD-1939,25-02-2024,CUST-265,47,Male,Central,Furniture,Tables,9,328.04,0,2952.36,403.03
ORD-1940,15-02-2022,CUST-46,41,Female,West,Technology,Accessories,8,111.06,0,888.48,140.76
ORD-1941,10-06-2023,CUST-511,68,Male,West,Office Supplies,Paper,5,211.91,0.1,953.6,183.17
ORD-1942,25-07-2023,CUST-390,18,Female,West,Furniture,Bookcases,1,466.95,0.3,326.86,101.77
ORD-1943,03-04-2024,CUST-521,48,Female,Central,Office Supplies,Storage,4,200.76,0,803.04,226.42
ORD-1944,25-04-2024,CUST-371,40,Female,West,Office Supplies,Art,1,42.17,0.3,29.52,1.9
ORD-1945,10-10-2023,CUST-134,40,Female,West,Office Supplies,Paper,9,78.13,0.1,632.85,-7.55
ORD-1946,05-02-2024,CUST-293,51,Male,Central,Furniture,Sofas,1,259.47,0.2,207.58,20.7
ORD-1947,27-07-2024,CUST-491,70,Female,South,Office Supplies,Binders,1,7.93,0.1,7.14,2.01
ORD-1948,29-07-2023,CUST-463,37,Female,South,Office Supplies,Art,6,306.68,0.1,1656.07,-100.02
ORD-1949,28-04-2023,CUST-525,,Male,Central,Technology,Phones,6,406.01,0,2436.06,-7.78
ORD-1950,19-09-2024,CUST-502,53,Male,South,Furniture,Sofas,7,7.64,0.1,48.13,2.53
ORD-1951,07-09-2022,CUST-150,23,Male,South,Office Supplies,Storage,5,280.62,0.15,1192.64,198.41
ORD-1952,03-08-2023,CUST-392,52,Male,Central,Furniture,Chairs,1,200.02,0,200.02,-4.86
ORD-1953,20-07-2022,CUST-590,56,Female,South,Office Supplies,Storage,9,387.96,0.1,3142.48,551.06
ORD-1954,28-03-2024,CUST-168,36,Female,Central,Technology,Copiers,5,295.91,0,1479.55,-12.32
ORD-1955,05-04-2023,CUST-532,18,Male,East,Furniture,Tables,1,220.84,0.1,198.76,10.59
ORD-1956,10-06-2022,CUST-483,46,Female,West,Furniture,Chairs,6,464.11,0.1,2506.19,493.09
ORD-1957,27-12-2024,CUST-62,56,Female,West,Office Supplies,Storage,4,55.13,0.2,176.42,22.66
ORD-1958,12-12-2023,CUST-246,40,Female,South,Technology,Phones,2,144.35,0,288.7,43.93
ORD-1959,31-01-2023,CUST-172,34,Female,South,Technology,Phones,1,76.92,0,76.92,26.09
ORD-1960,15-11-2024,CUST-462,42,Female,West,Office Supplies,Paper,5,287.8,0.3,1007.3,133.5
ORD-1961,22-03-2022,CUST-53,55,Male,Central,Technology,Machines,5,430.27,0,2151.35,-2.05
ORD-1962,21-04-2023,CUST-371,43,Male,Central,Technology,Machines,8,234.84,0,1878.72,239.09
ORD-1963,17-10-2022,CUST-370,45,Female,South,Office Supplies,Storage,7,27.33,0.3,133.92,29.12
ORD-1964,05-04-2024,CUST-277,38,Female,West,Technology,Machines,5,314.39,0.2,1257.56,328.36
ORD-1965,26-12-2022,CUST-452,34,Male,West,Office Supplies,Art,5,436.69,0,2183.45,-133.6
ORD-1966,09-04-2022,CUST-247,43,Male,East,Technology,Accessories,7,359.5,0,2516.5,78.22
ORD-1967,07-09-2023,CUST-567,35,Female,Central,Technology,Copiers,3,25.7,0.1,69.39,10.63
ORD-1968,10-09-2022,CUST-567,47,Female,South,Technology,Accessories,1,440.72,0.3,308.5,93.12
ORD-1969,09-03-2022,CUST-154,59,Female,East,Technology,Phones,5,346.36,0.15,1472.03,19.91
ORD-1970,16-11-2024,CUST-229,26,Female,East,Office Supplies,Art,2,469.69,0.1,845.44,142.18
ORD-1971,25-09-2024,CUST-559,62,Female,East,Office Supplies,Paper,1,96.75,0.1,87.08,23.36
ORD-1972,15-03-2024,CUST-465,44,Male,West,Office Supplies,Binders,2,454.95,0.1,818.91,201.56
ORD-1973,06-03-2022,CUST-273,38,Female,Central,Office Supplies,Art,5,136.62,0.1,614.79,-53.1
ORD-1974,29-06-2024,CUST-34,34,Female,East,Office Supplies,Storage,3,467.65,0,1402.95,-110.12
ORD-1975,19-09-2023,CUST-522,34,Female,South,Office Supplies,Art,5,158.86,0.3,556.01,152.51
ORD-1976,14-05-2022,CUST-398,47,Male,South,Technology,Accessories,8,370.7,0.3,2075.92,426.28
ORD-1977,05-10-2023,CUST-460,,Male,Central,Technology,Accessories,1,42.66,0.1,38.39,8.03
ORD-1978,04-05-2023,CUST-168,45,Male,West,Furniture,Tables,1,36.84,0.1,33.16,-2.97
ORD-1979,05-05-2023,CUST-11,18,Male,Central,Technology,Copiers,3,199.3,0,597.9,161.57
ORD-1980,01-01-2024,CUST-380,34,Female,Central,Technology,Copiers,9,64.57,0,581.13,139.97
ORD-1981,31-05-2024,CUST-110,44,Female,Central,Furniture,Sofas,6,350.82,0.15,1789.18,217.63
ORD-1982,11-09-2024,CUST-550,47,Female,South,Office Supplies,Paper,8,203.91,0.15,1386.59,408.36
ORD-1983,26-12-2022,CUST-120,33,Female,Central,Furniture,Chairs,6,131.13,0.15,668.76,63.93
ORD-1984,24-12-2023,CUST-568,53,Female,Central,Technology,Copiers,5,478.87,0,2394.35,-2.8
ORD-1985,30-09-2022,CUST-48,49,Female,West,Office Supplies,Art,4,44.5,0.1,160.2,51.95
ORD-1986,17-02-2023,CUST-277,75,Female,East,Technology,Copiers,4,411.05,0.1,1479.78,-0.48
ORD-1987,17-03-2023,CUST-548,48,Female,East,Office Supplies,Paper,5,438.48,0.2,1753.92,569.22
ORD-1988,16-11-2024,CUST-580,52,Male,Central,Technology,Phones,8,36.72,0,293.76,71.83
ORD-1989,30-01-2023,CUST-337,39,Female,Central,Office Supplies,Paper,1,187.08,0.1,168.37,-9.27
ORD-1990,23-06-2023,CUST-582,24,Male,South,Technology,Phones,4,108.78,0.2,348.1,61.72
ORD-1991,26-07-2022,CUST-444,36,Male,East,Technology,Accessories,1,223.39,0.15,189.88,14.04
ORD-1992,29-12-2024,CUST-129,23,Male,South,Technology,Accessories,4,348.47,0.2,1115.1,125.4
ORD-1993,24-05-2022,CUST-156,32,Male,West,Office Supplies,Paper,3,60.63,0,181.89,53.55
ORD-1994,13-08-2024,CUST-60,36,Female,South,Technology,Phones,6,427.9,0.15,2182.29,292.51
ORD-1995,25-12-2024,CUST-104,54,Female,West,Office Supplies,Storage,5,396.72,0.1,1785.24,448.73
ORD-1996,09-10-2022,CUST-519,18,Female,Central,Technology,Copiers,3,207.68,0.2,498.43,16.99
ORD-1997,24-08-2024,CUST-214,54,Male,South,Technology,Machines,5,474.81,0.3,1661.84,9.86
